lineage	checkpoint	form_used	form_stage	raw	floor	vorp	lin_median	dead_weight_penalty	adjusted
1038	18	Unown-P	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1038	19	Unown-P	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1039	4	Unown-Q	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1039	5	Unown-Q	1	0.395	0.345	-0.1648	0.3284	0	0.395
1039	6	Unown-Q	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1039	7	Unown-Q	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1039	8	Unown-Q	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1039	9	Unown-Q	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1039	10	Unown-Q	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1039	11	Unown-Q	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1039	12	Unown-Q	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1039	13	Unown-Q	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1039	14	Unown-Q	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1039	15	Unown-Q	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1039	16	Unown-Q	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1039	17	Unown-Q	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1039	18	Unown-Q	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1039	19	Unown-Q	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
104	1	Marowak-Alola-Totem	2	0.4533	0.4225	-0.1192	0.5038	0.0505	0.4028
104	2	Marowak-Alola-Totem	2	0.4839	0.3938	-0.0197	0.5038	0.0199	0.464
104	3	Marowak-Alola-Totem	2	0.5084	0.405	0.0141	0.5038	0	0.5084
104	4	Marowak	2	0.4047	0.3368	-0.1047	0.5038	0.0991	0.3056
104	5	Marowak-Alola	2	0.481	0.3634	-0.066	0.5038	0.0228	0.4582
104	6	Marowak	2	0.6004	0.3615	0.0596	0.5038	0	0.6004
104	7	Marowak-Alola	2	0.4667	0.3001	-0.0569	0.5038	0.0371	0.4296
104	8	Marowak	2	0.4456	0.2831	0.0957	0.5038	0.0582	0.3874
104	9	Marowak-Alola	2	0.5441	0.378	0.1655	0.5038	0	0.5441
104	10	Marowak	2	0.5781	0.2778	0.2153	0.5038	0	0.5781
104	11	Marowak	2	0.4926	0.2611	0.1076	0.5038	0.0112	0.4814
104	12	Marowak	2	0.5236	0.3001	0.1556	0.5038	0	0.5236
104	13	Marowak	2	0.564	0.3309	0.1363	0.5038	0	0.564
104	14	Marowak	2	0.5189	0.2794	0.0921	0.5038	0	0.5189
104	15	Marowak-Alola	2	0.578	0.3611	0.1433	0.5038	0	0.578
104	16	Marowak	2	0.4798	0.2661	0.0751	0.5038	0.024	0.4558
104	17	Marowak	2	0.5038	0.2872	0.1105	0.5038	0	0.5038
104	18	Marowak	2	0.4724	0.3097	0.0806	0.5038	0.0314	0.441
104	19	Marowak	2	0.5192	0.2825	0.1198	0.5038	0	0.5192
1040	4	Unown-R	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1040	5	Unown-R	1	0.395	0.345	-0.1648	0.3284	0	0.395
1040	6	Unown-R	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1040	7	Unown-R	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1040	8	Unown-R	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1040	9	Unown-R	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1040	10	Unown-R	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1040	11	Unown-R	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1040	12	Unown-R	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1040	13	Unown-R	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1040	14	Unown-R	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1040	15	Unown-R	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1040	16	Unown-R	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1040	17	Unown-R	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1040	18	Unown-R	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1040	19	Unown-R	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1041	4	Unown-S	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1041	5	Unown-S	1	0.395	0.345	-0.1648	0.3284	0	0.395
1041	6	Unown-S	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1041	7	Unown-S	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1041	8	Unown-S	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1041	9	Unown-S	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1041	10	Unown-S	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1041	11	Unown-S	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1041	12	Unown-S	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1041	13	Unown-S	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1041	14	Unown-S	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1041	15	Unown-S	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1041	16	Unown-S	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1041	17	Unown-S	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1041	18	Unown-S	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1041	19	Unown-S	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1042	4	Unown-T	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1042	5	Unown-T	1	0.395	0.345	-0.1648	0.3284	0	0.395
1042	6	Unown-T	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1042	7	Unown-T	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1042	8	Unown-T	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1042	9	Unown-T	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1042	10	Unown-T	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1042	11	Unown-T	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1042	12	Unown-T	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1042	13	Unown-T	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1042	14	Unown-T	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1042	15	Unown-T	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1042	16	Unown-T	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1042	17	Unown-T	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1042	18	Unown-T	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1042	19	Unown-T	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1043	4	Unown-U	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1043	5	Unown-U	1	0.395	0.345	-0.1648	0.3284	0	0.395
1043	6	Unown-U	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1043	7	Unown-U	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1043	8	Unown-U	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1043	9	Unown-U	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1043	10	Unown-U	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1043	11	Unown-U	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1043	12	Unown-U	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1043	13	Unown-U	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1043	14	Unown-U	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1043	15	Unown-U	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1043	16	Unown-U	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1043	17	Unown-U	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1043	18	Unown-U	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1043	19	Unown-U	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1044	4	Unown-V	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1044	5	Unown-V	1	0.395	0.345	-0.1648	0.3284	0	0.395
1044	6	Unown-V	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1044	7	Unown-V	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1044	8	Unown-V	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1044	9	Unown-V	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1044	10	Unown-V	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1044	11	Unown-V	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1044	12	Unown-V	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1044	13	Unown-V	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1044	14	Unown-V	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1044	15	Unown-V	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1044	16	Unown-V	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1044	17	Unown-V	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1044	18	Unown-V	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1044	19	Unown-V	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1045	4	Unown-W	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1045	5	Unown-W	1	0.395	0.345	-0.1648	0.3284	0	0.395
1045	6	Unown-W	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1045	7	Unown-W	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1045	8	Unown-W	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1045	9	Unown-W	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1045	10	Unown-W	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1045	11	Unown-W	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1045	12	Unown-W	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1045	13	Unown-W	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1045	14	Unown-W	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1045	15	Unown-W	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1045	16	Unown-W	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1045	17	Unown-W	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1045	18	Unown-W	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1045	19	Unown-W	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1046	4	Unown-X	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1046	5	Unown-X	1	0.395	0.345	-0.1648	0.3284	0	0.395
1046	6	Unown-X	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1046	7	Unown-X	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1046	8	Unown-X	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1046	9	Unown-X	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1046	10	Unown-X	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1046	11	Unown-X	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1046	12	Unown-X	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1046	13	Unown-X	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1046	14	Unown-X	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1046	15	Unown-X	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1046	16	Unown-X	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1046	17	Unown-X	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1046	18	Unown-X	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1046	19	Unown-X	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1047	4	Unown-Y	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1047	5	Unown-Y	1	0.395	0.345	-0.1648	0.3284	0	0.395
1047	6	Unown-Y	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1047	7	Unown-Y	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1047	8	Unown-Y	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1047	9	Unown-Y	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1047	10	Unown-Y	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1047	11	Unown-Y	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1047	12	Unown-Y	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1047	13	Unown-Y	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1047	14	Unown-Y	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1047	15	Unown-Y	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1047	16	Unown-Y	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1047	17	Unown-Y	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1047	18	Unown-Y	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1047	19	Unown-Y	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1048	4	Unown-Z	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1048	5	Unown-Z	1	0.395	0.345	-0.1648	0.3284	0	0.395
1048	6	Unown-Z	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1048	7	Unown-Z	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1048	8	Unown-Z	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1048	9	Unown-Z	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1048	10	Unown-Z	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1048	11	Unown-Z	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1048	12	Unown-Z	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1048	13	Unown-Z	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1048	14	Unown-Z	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1048	15	Unown-Z	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1048	16	Unown-Z	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1048	17	Unown-Z	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1048	18	Unown-Z	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1048	19	Unown-Z	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1049	4	Unown-Exclamation	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1049	5	Unown-Exclamation	1	0.395	0.345	-0.1648	0.3284	0	0.395
1049	6	Unown-Exclamation	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1049	7	Unown-Exclamation	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1049	8	Unown-Exclamation	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1049	9	Unown-Exclamation	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1049	10	Unown-Exclamation	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1049	11	Unown-Exclamation	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1049	12	Unown-Exclamation	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1049	13	Unown-Exclamation	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1049	14	Unown-Exclamation	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1049	15	Unown-Exclamation	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1049	16	Unown-Exclamation	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1049	17	Unown-Exclamation	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1049	18	Unown-Exclamation	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1049	19	Unown-Exclamation	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1050	4	Unown-Question	1	0.4193	0.3837	-0.1998	0.3284	0	0.4193
1050	5	Unown-Question	1	0.395	0.345	-0.1648	0.3284	0	0.395
1050	6	Unown-Question	1	0.3502	0.2661	-0.0766	0.3284	0	0.3502
1050	7	Unown-Question	1	0.3413	0.3121	-0.1143	0.3284	0	0.3413
1050	8	Unown-Question	1	0.3463	0.2825	-0.0834	0.3284	0	0.3463
1050	9	Unown-Question	1	0.3272	0.2751	-0.1436	0.3284	0.0012	0.326
1050	10	Unown-Question	1	0.2881	0.2464	-0.1613	0.3284	0.0403	0.2478
1050	11	Unown-Question	1	0.339	0.2591	-0.1382	0.3284	0	0.339
1050	12	Unown-Question	1	0.3296	0.2308	-0.1222	0.3284	0	0.3296
1050	13	Unown-Question	1	0.2938	0.2176	-0.1911	0.3284	0.0346	0.2592
1050	14	Unown-Question	1	0.3488	0.2312	-0.1037	0.3284	0	0.3488
1050	15	Unown-Question	1	0.2758	0.217	-0.2447	0.3284	0.0526	0.2232
1050	16	Unown-Question	1	0.3228	0.2537	-0.119	0.3284	0.0056	0.3172
1050	17	Unown-Question	1	0.2744	0.2224	-0.1443	0.3284	0.054	0.2204
1050	18	Unown-Question	1	0.3153	0.2483	-0.1424	0.3284	0.0131	0.3022
1050	19	Unown-Question	1	0.305	0.2207	-0.1482	0.3284	0.0234	0.2816
1062	1	Shellos-East	1	0.7047	0.5027	0.1322	0.5676	0	0.7047
1062	2	Shellos-East	1	0.4471	0.3138	-0.0565	0.5676	0.1205	0.3266
1062	3	Gastrodon-East	2	0.4894	0.428	-0.0049	0.5676	0.0782	0.4112
1062	4	Gastrodon-East	2	0.4231	0.3595	-0.0863	0.5676	0.1445	0.2786
1062	5	Gastrodon-East	2	0.4302	0.3707	-0.0612	0.5676	0.1374	0.2928
1062	6	Gastrodon-East	2	0.6408	0.4188	0.1125	0.5676	0	0.6408
1062	7	Gastrodon-East	2	0.5613	0.3568	-0.0056	0.5676	0.0063	0.555
1062	8	Gastrodon-East	2	0.6307	0.3436	0.1314	0.5676	0	0.6307
1062	9	Gastrodon-East	2	0.565	0.4133	0.0537	0.5676	0.0026	0.5624
1062	10	Gastrodon-East	2	0.5568	0.3489	0.0197	0.5676	0.0108	0.546
1062	11	Gastrodon-East	2	0.5775	0.3652	0.0617	0.5676	0	0.5775
1062	12	Gastrodon-East	2	0.4515	0.2982	0.0241	0.5676	0.1161	0.3354
1062	13	Gastrodon-East	2	0.6778	0.41	0.2122	0.5676	0	0.6778
1062	14	Gastrodon-East	2	0.5436	0.3819	0.093	0.5676	0.024	0.5196
1062	15	Gastrodon-East	2	0.6425	0.3145	0.1168	0.5676	0	0.6425
1062	16	Gastrodon-East	2	0.5676	0.3419	0.1303	0.5676	0	0.5676
1062	17	Gastrodon-East	2	0.6583	0.354	0.1957	0.5676	0	0.6583
1062	18	Gastrodon-East	2	0.685	0.3509	0.2557	0.5676	0	0.685
1062	19	Gastrodon-East	2	0.5856	0.4019	0.1142	0.5676	0	0.5856
1072	11	Shaymin-Sky	1	0.6194	0.4105	0.0367	0.5675	0	0.6194
1072	12	Shaymin-Sky	1	0.5234	0.3427	0.0125	0.5675	0.0441	0.4793
1072	13	Shaymin-Sky	1	0.568	0.3567	0.085	0.5675	0	0.568
1072	14	Shaymin-Sky	1	0.6891	0.4451	0.19	0.5675	0	0.6891
1072	15	Shaymin-Sky	1	0.7416	0.3933	0.2201	0.5675	0	0.7416
1072	16	Shaymin-Sky	1	0.5648	0.3675	0.0869	0.5675	0.0027	0.5621
1072	17	Shaymin-Sky	1	0.5675	0.331	0.125	0.5675	0	0.5675
1072	18	Shaymin-Sky	1	0.5583	0.3308	0.0807	0.5675	0.0092	0.5491
1072	19	Shaymin-Sky	1	0.552	0.3376	0.0676	0.5675	0.0155	0.5365
108	4	Lickilicky	2	0.4388	0.4172	-0.0706	0.6519	0.213	0.2258
108	5	Lickilicky	2	0.4613	0.4206	-0.0301	0.6519	0.1906	0.2707
108	6	Lickilicky	2	0.6904	0.3871	0.1621	0.6519	0	0.6904
108	7	Lickilicky	2	0.6239	0.3107	0.057	0.6519	0.028	0.5959
108	8	Lickilicky	2	0.6921	0.3142	0.1928	0.6519	0	0.6921
108	9	Lickilicky	2	0.7257	0.3268	0.2144	0.6519	0	0.7257
108	10	Lickilicky	2	0.6913	0.3354	0.1542	0.6519	0	0.6913
108	11	Lickilicky	2	0.7075	0.3361	0.1917	0.6519	0	0.7075
108	12	Lickilicky	2	0.7585	0.309	0.3311	0.6519	0	0.7585
108	13	Lickilicky	2	0.6313	0.342	0.1657	0.6519	0.0206	0.6107
108	14	Lickilicky	2	0.7238	0.3776	0.2732	0.6519	0	0.7238
108	15	Lickilicky	2	0.6331	0.3418	0.1074	0.6519	0.0188	0.6143
108	16	Lickilicky	2	0.6093	0.3301	0.172	0.6519	0.0426	0.5667
108	17	Lickilicky	2	0.6647	0.3376	0.2021	0.6519	0	0.6647
108	18	Lickilicky	2	0.617	0.2777	0.1877	0.6519	0.0349	0.5821
108	19	Lickilicky	2	0.639	0.3136	0.1676	0.6519	0.0129	0.6261
109	1	Koffing	1	0.6305	0.3006	0.2323	0.5832	0	0.6305
109	2	Koffing	1	0.6054	0.302	0.2054	0.5832	0	0.6054
109	3	Koffing	1	0.6281	0.3372	0.2801	0.5832	0	0.6281
109	4	Koffing	1	0.6393	0.3414	0.1617	0.5832	0	0.6393
109	5	Koffing	1	0.5759	0.2878	0.1307	0.5832	0.0073	0.5686
109	6	Koffing	1	0.4881	0.2695	0.0489	0.5832	0.0951	0.393
109	7	Weezing-Galar	2	0.5438	0.4235	0.1337	0.5832	0.0394	0.5044
109	8	Weezing	2	0.5319	0.3315	0.1047	0.5832	0.0513	0.4806
109	9	Weezing	2	0.6132	0.3577	0.1896	0.5832	0	0.6132
109	10	Weezing	2	0.6207	0.3516	0.2107	0.5832	0	0.6207
109	11	Weezing-Galar	2	0.5832	0.4134	0.1612	0.5832	0	0.5832
109	12	Weezing-Galar	2	0.6009	0.4333	0.2025	0.5832	0	0.6009
109	13	Weezing-Galar	2	0.5211	0.3739	0.0934	0.5832	0.0621	0.459
109	14	Weezing	2	0.6251	0.376	0.1976	0.5832	0	0.6251
109	15	Weezing-Galar	2	0.4873	0.3591	0.0526	0.5832	0.0959	0.3914
109	16	Weezing-Galar	2	0.5487	0.3978	0.144	0.5832	0.0345	0.5142
109	17	Weezing	2	0.6199	0.3339	0.2333	0.5832	0	0.6199
109	18	Weezing-Galar	2	0.4623	0.3668	0.0705	0.5832	0.1209	0.3414
109	19	Weezing	2	0.5519	0.3259	0.1543	0.5832	0.0313	0.5206
1090	1	Basculin-Blue-Striped	1	0.6535	0.5588	0.0947	0.6161	0	0.6535
1090	2	Basculin-Blue-Striped	1	0.5956	0.5053	0.0965	0.6161	0.0205	0.5751
1090	3	Basculin-Blue-Striped	1	0.5991	0.4808	0.0554	0.6161	0.017	0.5821
1090	4	Basculin-Blue-Striped	1	0.6288	0.5181	-0.0078	0.6161	0	0.6288
1090	5	Basculin-Blue-Striped	1	0.6161	0.4961	0.0805	0.6161	0	0.6161
1090	6	Basculin-Blue-Striped	1	0.5105	0.2908	0.0271	0.6161	0.1056	0.4049
1090	7	Basculin-Blue-Striped	1	0.6234	0.4896	0.1265	0.6161	0	0.6234
1090	8	Basculin-Blue-Striped	1	0.6388	0.4108	0.1603	0.6161	0	0.6388
1090	9	Basculin-Blue-Striped	1	0.667	0.4305	0.1872	0.6161	0	0.667
1090	10	Basculin-Blue-Striped	1	0.6237	0.3989	0.1382	0.6161	0	0.6237
1090	11	Basculin-Blue-Striped	1	0.6425	0.383	0.1256	0.6161	0	0.6425
1090	12	Basculin-Blue-Striped	1	0.5652	0.3792	0.0991	0.6161	0.0509	0.5143
1090	13	Basculin-Blue-Striped	1	0.6425	0.4302	0.1714	0.6161	0	0.6425
1090	14	Basculin-Blue-Striped	1	0.5829	0.3916	0.0779	0.6161	0.0332	0.5497
1090	15	Basculin-Blue-Striped	1	0.652	0.4034	0.1494	0.6161	0	0.652
1090	16	Basculin-Blue-Striped	1	0.6147	0.4087	0.1465	0.6161	0.0014	0.6133
1090	17	Basculin-Blue-Striped	1	0.5656	0.4057	0.123	0.6161	0.0505	0.5151
1090	18	Basculin-Blue-Striped	1	0.4951	0.3781	0.0579	0.6161	0.121	0.3741
1090	19	Basculin-Blue-Striped	1	0.592	0.3999	0.143	0.6161	0.0241	0.5679
1091	3	Basculin-White-Striped	1	0.5775	0.4808	0.0967	0.5802	0.0027	0.5748
1091	4	Basculin-White-Striped	1	0.5657	0.5181	0.0476	0.5802	0.0145	0.5512
1091	5	Basculin-White-Striped	1	0.5647	0.4961	0.0023	0.5802	0.0155	0.5492
1091	6	Basculin-White-Striped	1	0.4842	0.2908	-0.0063	0.5802	0.096	0.3882
1091	7	Basculin-White-Striped	1	0.6118	0.4896	0.1438	0.5802	0	0.6118
1091	8	Basculin-White-Striped	1	0.6271	0.4108	0.1999	0.5802	0	0.6271
1091	9	Basculin-White-Striped	1	0.6553	0.4305	0.172	0.5802	0	0.6553
1091	10	Basculin-White-Striped	1	0.6121	0.3989	0.1508	0.5802	0	0.6121
1091	11	Basculin-White-Striped	1	0.6308	0.383	0.1321	0.5802	0	0.6308
1091	12	Basculin-White-Striped	1	0.5535	0.3792	0.0947	0.5802	0.0267	0.5268
1091	13	Basculin-White-Striped	1	0.6307	0.4302	0.1674	0.5802	0	0.6307
1091	14	Basculin-White-Striped	1	0.5712	0.3916	0.0908	0.5802	0.009	0.5622
1091	15	Basculin-White-Striped	1	0.6402	0.4034	0.1332	0.5802	0	0.6402
1091	16	Basculin-White-Striped	1	0.6029	0.4087	0.1361	0.5802	0	0.6029
1091	17	Basculin-White-Striped	1	0.5538	0.4057	0.1222	0.5802	0.0264	0.5274
1091	18	Basculin-White-Striped	1	0.4834	0.3781	0.0328	0.5802	0.0968	0.3866
1091	19	Basculin-White-Striped	1	0.5802	0.3999	0.1434	0.5802	0	0.5802
111	3	Rhyhorn	1	0.4309	0.3387	-0.0499	0.5212	0.0903	0.3406
111	4	Rhyhorn	1	0.303	0.2171	-0.2151	0.5212	0.2182	0.0848
111	5	Rhyhorn	1	0.3366	0.2464	-0.2258	0.5212	0.1846	0.152
111	6	Rhyhorn	1	0.5384	0.3507	0.0479	0.5212	0	0.5384
111	7	Rhyperior	3	0.5082	0.3868	0.0239	0.5212	0.013	0.4952
111	8	Rhyperior	3	0.5552	0.4021	0.056	0.5212	0	0.5552
111	9	Rhyperior	3	0.531	0.3658	0.0749	0.5212	0	0.531
111	10	Rhyperior	3	0.6145	0.3625	0.2133	0.5212	0	0.6145
111	11	Rhyperior	3	0.4562	0.3443	0.0065	0.5212	0.065	0.3912
111	12	Rhyperior	3	0.5934	0.387	0.1524	0.5212	0	0.5934
111	13	Rhyperior	3	0.6241	0.4154	0.2005	0.5212	0	0.6241
111	14	Rhyperior	3	0.4975	0.3327	0.0575	0.5212	0.0237	0.4738
111	15	Rhyperior	3	0.5416	0.3941	0.0943	0.5212	0	0.5416
