sheet	trainer	header_row	location	variant	battle_format	col	species	held_item	field_effect	mega_ability	is_mega	level	level_mode	nature	ability	moves	n_moves	evs	ivs	species_id	item_id	illegal_moves	speed_stat	moves_source_typo
Trick House	GIRL GEORGIA	50		NONE	single	4	Masquerain	Expert Belt	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Intimidate	Bug Buzz;Scald;Ice Beam;Quiver Dance	4	6 HP / 252 SpA / 252 Spe	NONE	284.0	477	0		NONE
Trick House	GIRL GEORGIA	50		NONE	single	6	Butterfree	Butterfrite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Compound Eyes	Quiver Dance;Hurricane;Bug Buzz;Giga Drain	4	6 HP / 252 SpA / 252 Spe	NONE	12.0	982	0		NONE
Trick House	GIRL GEORGIA	50		NONE	single	8	Wo-Chien	Leftovers	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Bold	Tablets of Ruin	Leech Seed;Stun Spore;Giga Drain;Ruination	4	252 HP / 252 Def / 6 SpA	NONE	1394.0	472	0		NONE
Trick House	KID TED	62		NONE	single	0	Kleavor	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sharpness	Stone Axe;X-Scissor;Accelerock;Night Slash	4	6 HP / 252 Atk / 252 Spe	NONE	900.0	481	0		NONE
Trick House	KID TED	62		NONE	single	2	Jumpluff	Yache Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Aerilate	Double-Edge;Leaf Blade;Swords Dance;Strength Sap	4	6 HP / 252 Atk / 252 Spe	NONE	189.0	554	1		NONE
Trick House	KID TED	62		NONE	single	4	Parasect	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Dry Skin	Spore;Sappy Seed;Leech Life;Crabhammer	4	6 HP / 252 Atk / 252 Spe	NONE	47.0	472	0		NONE
Trick House	KID TED	62		NONE	single	6	Snorlax	Snorlaxite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Thick Fat	Body Slam;Wood Hammer;Earthquake;Heavy Slam	4	6 HP / 252 Atk / 252 Spe	NONE	143.0	985	0		NONE
Trick House	KID TED	62		NONE	single	8	Pheromosa	Expert Belt	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Mild	Beast Boost	Bug Buzz;Close Combat;Aura Sphere;Ice Beam	4	6 Atk / 252 SpA / 252 Spe	NONE	795.0	477	0		NONE
Trick House	CAMPER RUSTY	75		NONE	single	0	Duraludon	Eviolite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Relaxed	Heavy Metal	Flash Cannon;Dragon Pulse;Body Press;Dragon Tail	4	252 HP / 252 Def / 6 SpA	NONE	884.0	494	0		NONE
Trick House	CAMPER RUSTY	75		NONE	single	2	Bronzong	Occa Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Relaxed	Levitate	Psychic;Gyro Ball;Body Press;Earthquake	4	252 HP / 252 Def / 6 SpD	NONE	437.0	550	0		NONE
Trick House	CAMPER RUSTY	75		NONE	single	4	Gholdengo	Air Balloon	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Timid	Good as Gold	Nasty Plot;Shadow Ball;Make It Rain;Focus Blast	4	6 HP / 252 SpA / 252 Spe	NONE	1393.0	497	0		NONE
Trick House	CAMPER RUSTY	75		NONE	single	6	Samurott	Assault Vest	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Sharpness	Smart Strike;Knock Off;Razor Shell;Sacred Sword	4	6 HP / 252 Atk / 252 Spe	NONE	503.0	503	0		NONE
Trick House	CAMPER RUSTY	75		NONE	single	8	Iron Crown	Booster Energy	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Quark Drive	Tachyon Cutter;Psyshock;Secret Sword;Air Slash	4	6 HP / 252 SpA / 252 Spe	NONE	1430.0	906	0		NONE
Trick House	HIKER ALAN	87		NONE	single	0	Magnezone	Air Balloon	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Modest	Sturdy	Thunderbolt;Flash Cannon;Tri Attack;Volt Switch	4	6 HP / 252 SpA / 252 Spe	NONE	462.0	497	0		NONE
Trick House	HIKER ALAN	87		NONE	single	2	Ferrothorn	Rocky Helmet	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Relaxed	Iron Barbs	Power Whip;Gyro Ball;Leech Seed;Thunder Wave	4	252 HP / 6 Atk / 252 Def	NONE	598.0	496	1		NONE
Trick House	HIKER ALAN	87		NONE	single	4	Claydol	Custap Berry	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Sassy	Levitate	Earth Power;Psychic;Ice Beam;Explosion	4	6 HP / 252 Def / 252 SpA	NONE	344.0	576	0		NONE
Trick House	HIKER ALAN	87		NONE	single	6	Steelix-Mega	Steelixite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Impish	Heatproof	Earthquake;Stone Edge;Heavy Slam;Crunch	4	252 HP / 6 Atk / 252 Def	NONE	922.0	308	0		NONE
Trick House	HIKER ALAN	87		NONE	single	8	Stakataka	Air Balloon	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Impish	Beast Boost	Gyro Ball;Earthquake;Rock Slide;Body Press	4	252 HP / 6 Atk / 252 Def	NONE	805.0	497	0		NONE
Trick House	CAMPER MARTHA	99		NONE	single	0	Durant	Life Orb	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Hustle	Iron Head;Superpower;X-Scissor;First Impression	4	6 HP / 252 Atk / 252 Spe	NONE	632.0	479	0		NONE
Trick House	CAMPER MARTHA	99		NONE	single	2	Bastiodon	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Sassy	Dauntless Shield	Metal Burst;Body Press;Rock Slide;Iron Head	4	252 HP / 6 Def / 252 SpD	NONE	411.0	481	0		NONE
Trick House	CAMPER MARTHA	99		NONE	single	4	Skarmory	Leftovers	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Impish	Sturdy	Roost;Toxic;Fly;Iron Head	4	252 HP / 6 Atk / 252 Def	NONE	227.0	472	0		NONE
Trick House	CAMPER MARTHA	99		NONE	single	6	Kingler	Kinglerite	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Hyper Cutter	Aqua Jet;Liquidation;Ice Hammer;Iron Head	4	6 HP / 252 Atk / 252 Spe	NONE	99.0	981	0		NONE
Trick House	CAMPER MARTHA	99		NONE	single	8	Iron Treads	Booster Energy	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Quark Drive	Iron Head;Wild Charge;Earthquake;Knock Off	4	6 HP / 252 Atk / 252 Spe	NONE	1382.0	906	0		NONE
Victory Road	WALLY	0	Victory Road	NONE	single	0	Sneasler	Focus Sash	NONE	NONE	False	84	fixed	Jolly	Poison Touch	Close Combat;Dire Claw;Fake Out;Rock Slide	4	6 HP / 252 Atk / 252 Spe	NONE	903.0	481	1	313	NONE
Victory Road	WALLY	0	Victory Road	NONE	single	2	Shaymin-Sky	Choice Specs	NONE	NONE	False	84	fixed	Timid	Serene Grace	Air Slash;Seed Flare;Earth Power;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	1072.0	443	0	326	NONE
Victory Road	WALLY	0	Victory Road	NONE	single	4	Celesteela	Power Herb	NONE	NONE	False	84	fixed	Modest	Beast Boost	Meteor Beam;Flamethrower;Air Slash;Flash Cannon	4	6 HP / 252 SpA / 252 Spe	NONE	797.0	480	0	186	NONE
Victory Road	WALLY	0	Victory Road	NONE	single	6	Darmanitan	Life Orb	NONE	NONE	False	84	fixed	Jolly	Sheer Force	Flare Blitz;Superpower;Rock Slide;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	555.0	479	0	267	NONE
Victory Road	WALLY	0	Victory Road	NONE	single	8	Raging Bolt	Booster Energy	NONE	NONE	False	84	fixed	Timid	Protosynthesis	Dragon Pulse;Thunderclap;Thunderbolt;Hyper Voice	4	6 HP / 252 SpA / 252 Spe	NONE	1428.0	906	0	229	NONE
Victory Road	WALLY	0	Victory Road	NONE	single	10	Gardevoir-Mega	Gardevoirite	NONE	NONE	False	84	fixed	Timid	Pixilate	Hyper Voice;Psychic;Focus Blast;Calm Mind	4	6 HP / 252 SpA / 252 Spe	NONE	930.0	316	0	276	NONE
Victory Road	COOLTRAINER ALBERT	12		NONE	single	0	Toxapex	Black Sludge	NONE	NONE	False	83	fixed	Impish	Regenerator	Toxic Spikes;Haze;Liquidation;Poison Jab	4	252 HP / 6 Atk / 252 Def	NONE	748.0	487	1	88	NONE
Victory Road	COOLTRAINER ALBERT	12		NONE	single	2	Mabosstiff	Choice Band	NONE	NONE	False	83	fixed	Jolly	Stakeout	Crunch;Jaw Lock;Play Rough;Ice Fang	4	6 HP / 252 Atk / 252 Spe	NONE	1331.0	442	0	246	NONE
Victory Road	COOLTRAINER ALBERT	12		NONE	single	4	Sigilyph	Life Orb	NONE	NONE	False	83	fixed	Timid	Magic Guard	Air Slash;Roost;Stored Power;Cosmic Power	4	6 HP / 252 SpA / 252 Spe	NONE	561.0	479	0	268	NONE
Victory Road	COOLTRAINER ALBERT	12		NONE	single	6	Rhyperior	Weakness Policy	NONE	NONE	False	83	fixed	Jolly	Solid Rock	Earthquake;Stone Edge;Megahorn;Thunder Punch	4	6 HP / 252 Atk / 252 Spe	NONE	464.0		0	163	NONE
Victory Road	COOLTRAINER ALBERT	12		NONE	single	8	Venusaur-Mega	Venusaurite	NONE	NONE	False	84	fixed	Timid	Thick Fat	Solar Beam;Sludge Bomb;Earth Power;Hidden Power Fire	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA / 30 Spe	906.0	292	0	238	NONE
Victory Road	COOLTRAINER HOPE	24		NONE	single	0	Maushold	Wide Lens	NONE	NONE	False	83	fixed	Jolly	Technician	Population Bomb;Bite;Bullet Seed;Tidy Up	4	6 HP / 252 Atk / 252 Spe	NONE	1309.0	474	1	293	NONE
Victory Road	COOLTRAINER HOPE	24		NONE	single	2	Marowak-Alola	Thick Club	NONE	NONE	False	83	fixed	Adamant	Rock Head	Shadow Bone;Flare Blitz;Bonemerang;Thunder Punch	4	6 HP / 252 Atk / 252 Spe	NONE	973.0	394	0	157	NONE
Victory Road	COOLTRAINER HOPE	24		NONE	single	4	Togekiss	Leftovers	NONE	NONE	False	83	fixed	Timid	Serene Grace	Air Slash;Thunder Wave;Moonblast;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	468.0	472	0	236	NONE
Victory Road	COOLTRAINER HOPE	24		NONE	single	6	Xurkitree	Life Orb	NONE	NONE	False	83	fixed	Timid	Beast Boost	Thunderbolt;Signal Beam;Energy Ball;Tail Glow	4	6 HP / 252 SpA / 252 Spe	NONE	796.0	479	0	269	NONE
Victory Road	COOLTRAINER HOPE	24		NONE	single	8	Orbeetle-Mega	Orbeetlite	NONE	NONE	False	84	fixed	Timid	Magic Guard	Bug Buzz;Psychic;Energy Ball;Calm Mind	4	6 HP / 252 SpA / 252 Spe	NONE	1512.0	987	0	276	NONE
Victory Road	COOLTRAINER SAMUEL	36		NONE	single	0	Mienshao	Life Orb	NONE	NONE	False	83	fixed	Jolly	Regenerator	Fake Out;Close Combat;Poison Jab;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	620.0	479	0	282	NONE
Victory Road	COOLTRAINER SAMUEL	36		NONE	single	2	Flapple	Wide Lens	NONE	NONE	False	83	fixed	Adamant	Hustle	Scale Shot;Grav Apple;Sucker Punch;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	841.0	474	1	199	NONE
Victory Road	COOLTRAINER SAMUEL	36		NONE	single	4	Mr. Rime	Assault Vest	NONE	NONE	False	83	fixed	Timid	Screen Cleaner	Freezy Frost;Psychic;Dazzling Gleam;Shadow Ball	4	6 HP / 252 SpA / 252 Spe	NONE	866.0	503	0	273	NONE
Victory Road	COOLTRAINER SAMUEL	36		NONE	single	6	Inteleon	Choice Specs	NONE	NONE	False	83	fixed	Timid	Sniper	Snipe Shot;Hydro Pump;Ice Beam;Air Slash	4	6 HP / 252 SpA / 252 Spe	NONE	818.0	443	0	310	NONE
Victory Road	COOLTRAINER SAMUEL	36		NONE	single	8	Pinsir-Mega	Pinsirite	NONE	NONE	False	84	fixed	Jolly	Aerilate	X-Scissor;Double-Edge;Swords Dance;Close Combat	4	6 HP / 252 Atk / 252 Spe	NONE	916.0	302	0	286	NONE
Victory Road	COOLTRAINER CAROLINE	48		NONE	single	0	Weavile	Life Orb	NONE	NONE	False	83	fixed	Jolly	Infiltrator	Fake Out;Knock Off;Icicle Crash;Low Kick	4	6 HP / 252 Atk / 252 Spe	NONE	461.0	479	2	319	NONE
Victory Road	COOLTRAINER CAROLINE	48		NONE	single	2	Magcargo	Focus Sash	NONE	NONE	False	83	fixed	Timid	Simple	Shell Smash;Flamethrower;Power Gem;Earth Power	4	6 HP / 252 SpA / 252 Spe	NONE	219.0	481	0	145	NONE
Victory Road	COOLTRAINER CAROLINE	48		NONE	single	4	Barraskewda	Choice Band	NONE	NONE	False	83	fixed	Jolly	Swift Swim	Liquidation;Scale Shot;Close Combat;Poison Jab	4	6 HP / 252 Atk / 252 Spe	NONE	847.0	442	0	338	NONE
Victory Road	COOLTRAINER CAROLINE	48		NONE	single	6	Mismagius	Leftovers	NONE	NONE	False	83	fixed	Timid	Levitate	Moonblast;Hex;Will-O-Wisp;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	429.0	472	0	282	NONE
Victory Road	COOLTRAINER CAROLINE	48		NONE	single	8	Lopunny-Mega	Lopunnite	NONE	NONE	False	84	fixed	Jolly	Scrappy	Fake Out;Return;Power-Up Punch;Play Rough	4	6 HP / 252 Atk / 252 Spe	NONE	946.0	332	0	341	NONE
Victory Road	COOLTRAINER FELIX	60		NONE	single	0	Reuniclus	Life Orb	NONE	NONE	False	83	fixed	Modest	Magic Guard	Psychic;Shadow Ball;Focus Blast;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	579.0	479	0	132	NONE
Victory Road	COOLTRAINER FELIX	60		NONE	single	2	Granbull	Choice Band	NONE	NONE	False	83	fixed	Adamant	Bull Rush	Play Rough;Ice Fang;Jaw Lock;Crunch	4	6 HP / 252 Atk / 252 Spe	NONE	210.0	442	0	157	NONE
Victory Road	COOLTRAINER FELIX	60		NONE	single	4	Regidrago	Dragon Fang	NONE	NONE	False	83	fixed	Jolly	Dragon's Maw	Dragon Energy;Dragon Claw;Body Slam;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	895.0	439	0	236	NONE
Victory Road	COOLTRAINER FELIX	60		NONE	single	6	Aegislash-Blade	Leftovers	NONE	NONE	False	83	fixed	Bold	Stance Change	Shadow Ball;Flash Cannon;Toxic;King's Shield	4	252 HP / 252 Def / 6 SpA	NONE	1156.0	472	0	130	NONE
Victory Road	COOLTRAINER FELIX	60		NONE	single	8	Manectric-Mega	Manectite	NONE	NONE	False	84	fixed	Timid	Intimidate	Thunderbolt;Flamethrower;Charge Beam;Hidden Power Ice	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA	935.0	321	0	341	NONE
Victory Road	COOLTRAINER MICHELLE	72		NONE	single	0	Carbink	Custap Berry	NONE	NONE	False	83	fixed	Sassy	Sturdy	Stealth Rock;Moonblast;Power Gem;Explosion	4	252 HP / 6 SpA / 252 SpD	NONE	703.0	576	0	101	NONE
Victory Road	COOLTRAINER MICHELLE	72		NONE	single	2	Polteageist	White Herb	NONE	NONE	False	83	fixed	Timid	Heatproof	Shadow Ball;Giga Drain;Stored Power;Shell Smash	4	6 HP / 252 SpA / 252 Spe	NONE	855.0	460	0	218	NONE
Victory Road	COOLTRAINER MICHELLE	72		NONE	single	4	Chatot	Throat Spray	NONE	NONE	False	83	fixed	Timid	Punk Rock	Chatter;Boomburst;Synchronoise;Hidden Power Grass	4	6 HP / 252 SpA / 252 Spe	NONE	441.0	508	0	275	NONE
Victory Road	COOLTRAINER MICHELLE	72		NONE	single	6	Torterra	Leftovers	NONE	NONE	False	83	fixed	Impish	Self Sufficient	Wood Hammer;Earthquake;Crunch;Synthesis	4	252 HP / 6 Atk / 252 Def	NONE	389.0	472	0	123	NONE
Victory Road	COOLTRAINER MICHELLE	72		NONE	single	8	Aggron-Mega	Aggronite	NONE	NONE	False	84	fixed	Impish	Filter	Earthquake;Stone Edge;Body Press;Heavy Slam	4	252 HP / 6 Atk / 252 Def	NONE	933.0	319	0	115	NONE
Hot House	GUITARIST BRIAN	0	Route 109 House	NONE	single	0	Simipour	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Gluttony	Grass Knot;Brine;Icy Wind;Hidden Power Ground	4	NONE	30 Atk / 30 SpA / 30 SpD	516.0	523	1		NONE
Hot House	2 BADGES	0		NONE	single	2	Hitmontop	Muscle Band	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Technician	Rock Smash;Mach Punch;Aerial Ace;Thief	4	NONE	NONE	237.0	475	0		NONE
Hot House	BEAUTY JOHANNA	12	Route 109 House	NONE	single	0	Simisage	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Gluttony	Giga Drain;Power Gem;Hidden Power Bug;Synthesis	4	NONE	30 SpD / 30 Spe	512.0	523	1		NONE
Hot House	2 BADGES	12		NONE	single	2	Hitmonchan	Muscle Band	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Iron Fist	Mach Punch;Fire Punch;Ice Punch;Thunder Punch	4	NONE	NONE	107.0	475	0		NONE
Hot House	SAILOR DWAYNE	24	Route 109 House	NONE	single	0	Simisear	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Gluttony	Mystical Fire;Scorching Sands;Grass Knot;Hidden Power Psychic	4	NONE	30 Atk / 30 Spe	514.0	523	0		NONE
Hot House	2 BADGES	24		NONE	single	2	Hitmonlee	Muscle Band	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Striker	Low Sweep;Triple Axel;Aqua Step;Mach Punch	4	NONE	NONE	106.0	475	1		NONE
Hot House	GUITARIST BRIAN	36	Route 109 House	NONE	single	0	Heracross	Flame Orb	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Guts	Protect;Rock Slide;Brick Break;Pounce	4	6 HP / 252 Atk / 252 Spe	NONE	214.0	445	0		NONE
Hot House	3 BADGES	36		NONE	single	2	Stunfisk	Shuca Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Sassy	Water Absorb	Discharge;Mud Bomb;Rock Slide;Silver Wind	4	252 HP / 6 SpA / 252 SpD	NONE	618.0	557	1		NONE
Hot House	3 BADGES	36		NONE	single	4	Azumarill	Mystic Water	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Huge Power	Aqua Tail;Play Rough;Aqua Jet;Ice Punch	4	6 HP / 252 Atk / 252 Spe	NONE	184.0	427	0		NONE
Hot House	BEAUTY JOHANNA	48	Route 109 House	NONE	single	0	Arcanine	Muscle Band	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Intimidate	Fire Fang;Extreme Speed;Thunder Fang;Crunch	4	6 HP / 252 Atk / 252 Spe	NONE	59.0	475	0		NONE
Hot House	3 BADGES	48		NONE	single	2	Scyther	Eviolite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Technician	Swords Dance;Aerial Ace;Bug Bite;Rock Smash	4	6 HP / 252 Atk / 252 Spe	NONE	123.0	494	0		NONE
Hot House	3 BADGES	48		NONE	single	4	Lumineon	Wise Glasses	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Storm Drain	Scald;Aurora Beam;Air Cutter;Ominous Wind	4	6 HP / 252 SpA / 252 Spe	NONE	457.0	476	0		NONE
Hot House	SAILOR DWAYNE	60	Route 109 House	NONE	single	0	Thievul	Dark Gem	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Unburden	Dark Pulse;Sucker Punch;Grass Knot;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	828.0	354	0		NONE
Hot House	3 BADGES	60		NONE	single	2	Cramorant	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Gulp Missile	Roost;Surf;Icy Wind;Air Slash	4	6 HP / 252 SpA / 252 Spe	NONE	845.0	523	0		NONE
Hot House	3 BADGES	60		NONE	single	4	Pinsir	Sitrus Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Mold Breaker	X-Scissor;Brick Break;Rock Slide;Cut	4	6 HP / 252 Atk / 252 Spe	NONE	127.0	523	0		NONE
Hot House	GUITARIST BRIAN	72	Route 109 House	NONE	single	0	Yanmega	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Speed Boost	Air Slash;Bug Buzz;Psychic;Detect	4	6 HP / 252 SpA / 252 Spe	NONE	469.0	479	0		NONE
Hot House	4 BADGES	72		NONE	single	2	Vaporeon	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Calm	Water Absorb	Scald;Ice Beam;Shadow Ball;Yawn	4	6 HP / 252 SpA / 252 Spe	NONE	134.0	472	1		NONE
Hot House	4 BADGES	72		NONE	single	4	Meganium	Big Root	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Triage	Giga Drain;Draining Kiss;Ancient Power;Synthesis	4	252 HP / 4 SpA / 252 SpD	NONE	154.0	491	1		NONE
Hot House	4 BADGES	72		NONE	single	6	Blaziken-Mega	Blazikenite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Striker	Thunderous Kick;Blaze Kick;Knock Off;Power-Up Punch	4	6 HP / 252 Atk / 252 Spe	NONE	928.0	314	0		NONE
Hot House	BEAUTY JOHANNA	84	Route 109 House	NONE	single	0	Glimmora	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Toxic Debris	Stealth Rock;Flash Cannon;Sludge Wave;Power Gem	4	6 HP / 252 SpA / 252 Spe	NONE	1359.0	481	0		NONE
Hot House	4 BADGES	84		NONE	single	2	Leafeon	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Sap Sipper	Leaf Blade;X-Scissor;Stomping Tantrum;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	470.0	479	0		NONE
Hot House	4 BADGES	84		NONE	single	4	Skeledirge	Throat Spray	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Unaware	Torch Song;Shadow Ball;Hyper Voice;Flame Charge	4	6 HP / 252 SpA / 252 Spe	NONE	1294.0	508	0		NONE
Hot House	4 BADGES	84		NONE	single	6	Swampert-Mega	Swampertite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Swift Swim	Liquidation;Earthquake;Power-Up Punch;Avalanche	4	6 HP / 252 Atk / 252 Spe	NONE	929.0	315	1		NONE
Hot House	SAILOR DWAYNE	97	Route 109 House	NONE	single	0	Aegislash-Both	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Stance Change	Flash Cannon;Shadow Ball;Toxic;King's Shield	4	6 HP / 252 Def / 252 SpA	NONE	681	472			NONE
Hot House	4 BADGES	97		NONE	single	2	Flareon	Toxic Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Toxic Boost	Flame Charge;Sacred Fire;Facade;Superpower	4	6 HP / 252 Atk / 252 Spe	NONE	136.0	446	0		NONE
Hot House	4 BADGES	97		NONE	single	4	Samurott-Hisui	White Herb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Sharpness	Razor Shell;Night Slash;Sacred Sword;Shell Smash	4	6 HP / 252 Atk / 252 Spe	NONE	1000.0	460	0		NONE
Hot House	4 BADGES	97		NONE	single	6	Sceptile	Sceptilite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Technician	Dual Chop;Bullet Seed;Rock Tomb;Power-up Punch	4	6 HP / 252 Atk / 252 Spe	NONE	254.0	313	0		NONE
Hot House	GUITARIST BRIAN	109	Route 109 House	NONE	single	0	Snorlax	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Impish	Thick Fat	Crunch;Last Resort	2	6 HP / 252 Def / 252 Atk	NONE	143.0	481	1		NONE
Hot House	5 BADGES	109		NONE	single	2	Gothitelle	Choice Scarf	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Shadow Tag	Psychic;Shadow Ball;Thunderbolt;Hidden Power Bug	4	6 HP / 252 SpA / 252 Spe	30 SpD / 30 Spe	576.0	444	0		NONE
Hot House	5 BADGES	109		NONE	single	4	Breloom	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Impish	Poison Heal	Substitute;Spore;Focus Punch;Rock Slide	4	6 HP / 252 Def / 252 Atk	NONE	286.0	472	0		NONE
Hot House	5 BADGES	109		NONE	single	6	Togekiss	King's Rock	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Serene Grace	Air Slash;Moonblast;Extrasensory;Flamethrower	4	6 HP / 252 SpA / 252 Spe	NONE	468.0	465	1		NONE
Hot House	5 BADGES	109		NONE	single	8	Steelix	Steelixite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Brave	Heatproof	Spin Out;Curse;Earthquake;Stone Edge	4	6 HP / 252 Def / 252 Atk	NONE	208.0	308	0		NONE
Hot House	BEAUTY JOHANNA	122	Route 109 House	NONE	single	0	Carbink	Chesto Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Sturdy	Moonblast;Body Press;Iron Defense;Rest	4	6 HP / 252 Def / 252 SpA	NONE	703.0	515	0		NONE
Hot House	5 BADGES	122		NONE	single	4	Weavile	Dark Gem	NONE	NONE	False	Player's Highest LV	scales_to_player	Adamant	Pressure	Pursuit;Icicle Crash;Low Kick;Ice Shard	4	6 HP / 252 Atk / 252 Spe	NONE	461.0	354	2		NONE
Hot House	5 BADGES	122		NONE	single	6	Exeggutor-Alola	Sitrus Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Harvest	Dragon Hammer;Wood Hammer;Facade;Iron head	4	6 HP / 252 Atk / 252 Spe	NONE	972.0	523	0		NONE
Hot House	5 BADGES	122		NONE	single	8	Pidgeot	Pidgeotite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	No Guard	Hurricane;Heat Wave;Hyper Voice;Focus Blast	4	6 HP / 252 SpA / 252 Spe	NONE	18.0	297	0		NONE
Hot House	5 BADGES	122		NONE	single	2	Magnezone	Air Balloon	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Magnet Pull	Thunderbolt;Hidden Power Grass;Flash Cannon;Body Press	4	6 HP / 252 Def / 252 SpA	NONE	462.0	497	0		NONE
Hot House	SAILOR DWAYNE	135	Route 109 House	NONE	single	0	Swellow	Flame Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Guts	Steel Wing;Facade;Dual Wingbeat;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	277.0	445	0		NONE
Hot House	5 BADGES	135		NONE	single	2	Dugtrio	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Arena Trap	Earthquake;Stone Edge;Swords Dance;Sucker Punch	4	6 HP / 252 Atk / 252 Spe	NONE	51.0	481	0		NONE
Hot House	5 BADGES	135		NONE	single	4	Pyroar	Throat Spray	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Adaptability	Hyper Voice;Torch Song;Dark Pulse;Scorching Sands	4	6 HP / 252 SpA / 252 Spe	NONE	668.0	508	0		Scorching Sand
